URI	id	title	title_source	date	types	parent_name	parent_id	parent_type		
https://ismi.mpiwg-berlin.mpg.de/place/488271	488271	Kashan	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/155387	155387	Kashghar	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87594	87594	Kastamonu	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/155041	155041	Kaṯ	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/88310	88310	Kayseri	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/382381	382381	Kazakhstan	ISMI	700						
https://ismi.mpiwg-berlin.mpg.de/place/86288	86288	Kazan	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/177048	177048	Kazimiya	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/86520	86520	Kazimiya	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87173	87173	Khar'kov	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/310384	310384	Khurāsān	ISMI	700	city_district	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/325429	325429	Khuttal	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/25264	25264	Khuzistan	ISMI	700	country	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/310048	310048	Khwārizm	ISMI	700	country	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/87477	87477	Kiev	ISMI	700	city	Ukraine	#173857	country		
https://ismi.mpiwg-berlin.mpg.de/place/87152	87152	Kiliç	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/443803	443803	Kilis	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/380989	380989	Kirman	ISMI	700		Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/49174	49174	İzmir	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/447733	447733	Iznik	ISMI	700	city_district	Bursa	#85627	city		
https://ismi.mpiwg-berlin.mpg.de/place/395007	395007	Jaén	ISMI	700		Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/86356	86356	Jaipur	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/86449	86449	Jakarta (formerly Batavia)	ISMI	700	city	Indonesia	#173690	country		
https://ismi.mpiwg-berlin.mpg.de/place/271745	271745	Jāmiʿ Naqīb al-Juyūš	ISMI	700	madrasa					
https://ismi.mpiwg-berlin.mpg.de/place/34602	34602	Lār	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/174621	174621	Lebanon	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/86776	86776	Leiden	ISMI	700	city	Netherlands	#174707	country		
https://ismi.mpiwg-berlin.mpg.de/place/87228	87228	Leipzig	ISMI	700	city	Germany	#174492	country		
https://ismi.mpiwg-berlin.mpg.de/place/178992	178992	Libya	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/86645	86645	London	ISMI	700	city	UK	#174533	country		
https://ismi.mpiwg-berlin.mpg.de/place/88247	88247	Los Angeles, CA	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/86969	86969	Lucknow	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/87628	87628	Madras	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/438040	438040	Madrasa Kāmiliyya	ISMI	700	madrasa	Cairo	#85226	city		
https://ismi.mpiwg-berlin.mpg.de/place/22073	22073	Madrasa of Sultan al-Malik al-Ashraf Barsbāy	ISMI	700	city	Cairo	#85226	city		
