id	title	title_uri	title_source	start	parent_name	parent_id
34602	Lār	https://ismi.mpiwg-berlin.mpg.de/place/34602	ISMI	0700		
174621	Lebanon	https://ismi.mpiwg-berlin.mpg.de/place/174621	ISMI	0700		
86776	Leiden	https://ismi.mpiwg-berlin.mpg.de/place/86776	ISMI	0700	Netherlands	#174707
87228	Leipzig	https://ismi.mpiwg-berlin.mpg.de/place/87228	ISMI	0700	Germany	#174492
178992	Libya	https://ismi.mpiwg-berlin.mpg.de/place/178992	ISMI	0700		
86645	London	https://ismi.mpiwg-berlin.mpg.de/place/86645	ISMI	0700	UK	#174533
88247	Los Angeles, CA	https://ismi.mpiwg-berlin.mpg.de/place/88247	ISMI	0700	USA	#173554
86969	Lucknow	https://ismi.mpiwg-berlin.mpg.de/place/86969	ISMI	0700	India	#174638
87628	Madras	https://ismi.mpiwg-berlin.mpg.de/place/87628	ISMI	0700	India	#174638
438040	Madrasa Kāmiliyya	https://ismi.mpiwg-berlin.mpg.de/place/438040	ISMI	0700	Cairo	#85226
22073	Madrasa of Sultan al-Malik al-Ashraf Barsbāy	https://ismi.mpiwg-berlin.mpg.de/place/22073	ISMI	0700	Cairo	#85226
38142	Madrasah Šāh zādah Muḥammad Ḫān	https://ismi.mpiwg-berlin.mpg.de/place/38142	ISMI	0700	unknown country	#200567
23268	Madrasaẗ Ilyās al-Mawlỳ ibn Ramaḍān	https://ismi.mpiwg-berlin.mpg.de/place/23268	ISMI	0700		
23251	Madrasaẗ Šayḫ Muḥammad Afandī	https://ismi.mpiwg-berlin.mpg.de/place/23251	ISMI	0700		
86912	Madrid	https://ismi.mpiwg-berlin.mpg.de/place/86912	ISMI	0700	Spain	#174730
478778	Maġrib	https://ismi.mpiwg-berlin.mpg.de/place/478778	ISMI	0700	North Africa	#93622
86446	Mahachqala	https://ismi.mpiwg-berlin.mpg.de/place/86446	ISMI	0700	Russia	#174659
87719	Makhachqala	https://ismi.mpiwg-berlin.mpg.de/place/87719	ISMI	0700	Russia	#174659
140728	Malaga	https://ismi.mpiwg-berlin.mpg.de/place/140728	ISMI	0700	Spain	#174730
85376	Malatya	https://ismi.mpiwg-berlin.mpg.de/place/85376	ISMI	0700	Turkey	#174510
87080	Manchester	https://ismi.mpiwg-berlin.mpg.de/place/87080	ISMI	0700	UK	#174533
87295	Manisa	https://ismi.mpiwg-berlin.mpg.de/place/87295	ISMI	0700	Turkey	#174510
85354	Marāgha	https://ismi.mpiwg-berlin.mpg.de/place/85354	ISMI	0700		
85558	Marāgha/Baghdad*	https://ismi.mpiwg-berlin.mpg.de/place/85558	ISMI	0700		
441899	Maraş (Kahramanmaraş)	https://ismi.mpiwg-berlin.mpg.de/place/441899	ISMI	0700	Turkey	#174510
312831	Mardin	https://ismi.mpiwg-berlin.mpg.de/place/312831	ISMI	0700	Turkey	#174510
85336	Marrakech (Morocco)	https://ismi.mpiwg-berlin.mpg.de/place/85336	ISMI	0700		
153834	Marw	https://ismi.mpiwg-berlin.mpg.de/place/153834	ISMI	0700	Turkmenistan	#178885
390282	Marwarrüḏ	https://ismi.mpiwg-berlin.mpg.de/place/390282	ISMI	0700	Afghanistan	#179798
86575	Mar`ashi	https://ismi.mpiwg-berlin.mpg.de/place/86575	ISMI	0700		
87957	Mashhad	https://ismi.mpiwg-berlin.mpg.de/place/87957	ISMI	0700	Iran	#174469
87301	Konya	https://ismi.mpiwg-berlin.mpg.de/place/87301	ISMI	0700	Turkey	#174510
93604	Kufa	https://ismi.mpiwg-berlin.mpg.de/place/93604	ISMI	0700	Iraq	#173298
525086	Kütahya	https://ismi.mpiwg-berlin.mpg.de/place/525086	ISMI	0700	Turkey	#174510
440170	Kuwait	https://ismi.mpiwg-berlin.mpg.de/place/440170	ISMI	0700		
440173	Kuwait City	https://ismi.mpiwg-berlin.mpg.de/place/440173	ISMI	0700	Kuwait	#440170
443486	Ladik	https://ismi.mpiwg-berlin.mpg.de/place/443486	ISMI	0700	Turkey	#174510
87930	Lahore	https://ismi.mpiwg-berlin.mpg.de/place/87930	ISMI	0700	Pakistan	#179735
442709	Māwaẗ	https://ismi.mpiwg-berlin.mpg.de/place/442709	ISMI	0700	Sulaymaniyah	#442705
498926	Mazandaran	https://ismi.mpiwg-berlin.mpg.de/place/498926	ISMI	0700	Iran	#174469
127632	Mecca	https://ismi.mpiwg-berlin.mpg.de/place/127632	ISMI	0700	Saudi Arabia	#179081
87879	Medina	https://ismi.mpiwg-berlin.mpg.de/place/87879	ISMI	0700	Saudi Arabia	#179081
426724	Mehdia	https://ismi.mpiwg-berlin.mpg.de/place/426724	ISMI	0700	Tunisia	#173557
