id	title	variants	types	aat_types	title_source	title_uri	parent_name	parent_id	start	attestation_year	description
86701	Jibla		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86701	http://ismi.mpiwg-berlin.mpg.de/place/86701	Yemen	#178900	0800	2006	"[""REPOSITORY[71941] is_in""]"
86730	Rampur		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86730	http://ismi.mpiwg-berlin.mpg.de/place/86730	India	#174638	0800	2006	"[""REPOSITORY[157662] is_in"", ""REPOSITORY[90032] is_in""]"
86746	Shibin al-Qum		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86746	http://ismi.mpiwg-berlin.mpg.de/place/86746	Egypt	#173189	0800	2006	"[""REPOSITORY[115944] is_in""]"
86749	Rabat		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86749	http://ismi.mpiwg-berlin.mpg.de/place/86749	Morocco	#173531	0800	2006	"[""REPOSITORY[531666] is_in"", ""REPOSITORY[88847] is_in"", ""REPOSITORY[72950] is_in"", ""REPOSITORY[88667] is_in"", ""REPOSITORY[173496] is_in""]"
86758	Moscow		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86758	http://ismi.mpiwg-berlin.mpg.de/place/86758	Russia	#174659	0800	2006	"[""REPOSITORY[178309] is_in"", ""REPOSITORY[90072] is_in"", ""REPOSITORY[498311] is_in"", ""REPOSITORY[88550] is_in""]"
86776	Leiden		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86776	http://ismi.mpiwg-berlin.mpg.de/place/86776	Netherlands	#174707	0800	2006	"[""REPOSITORY[197787] is_in"", ""REPOSITORY[90016] is_in""]"
86794	Aligarh		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86794	http://ismi.mpiwg-berlin.mpg.de/place/86794	India	#174638	0800	2006	"[""REPOSITORY[498045] is_in"", ""REPOSITORY[346292] is_in"", ""REPOSITORY[380272] is_in""]"
86816	Oxford		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86816	http://ismi.mpiwg-berlin.mpg.de/place/86816	UK	#174533	0800	2006	"[""REPOSITORY[519589] is_in"", ""REPOSITORY[88948] is_in""]"
86828	Cambridge	Cambridge, UK	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86828	http://ismi.mpiwg-berlin.mpg.de/place/86828	UK	#174533	0800	2006	"[""REPOSITORY[199266] is_in"", ""REPOSITORY[89524] is_in"", ""REPOSITORY[519609] is_in"", ""REPOSITORY[364178] is_in""]"
86846	Princeton		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86846	http://ismi.mpiwg-berlin.mpg.de/place/86846	USA	#173554	0800	2006	"[""REPOSITORY[89069] is_in""]"
86874	Tetuan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86874	http://ismi.mpiwg-berlin.mpg.de/place/86874	Morocco	#173531	0800	2006	"[""REPOSITORY[118156] is_in""]"
86909	Patna		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86909	http://ismi.mpiwg-berlin.mpg.de/place/86909	India	#174638	0800	2006	"[""REPOSITORY[102198] is_in"", ""REPOSITORY[173751] is_in"", ""REPOSITORY[90070] is_in""]"
86912	Madrid		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86912	http://ismi.mpiwg-berlin.mpg.de/place/86912	Spain	#174730	0800	2006	"[""REPOSITORY[131274] is_in"", ""REPOSITORY[89466] is_in"", ""REPOSITORY[178913] is_in"", ""REPOSITORY[172792] is_in"", ""PERSON[69904] lived_in"", ""PERSON[50599] lived_in"", ""PERSON[50599] was_born_in""]"
86943	Hamadan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86943	http://ismi.mpiwg-berlin.mpg.de/place/86943	Iran	#174469	0800	2006	"[""PERSON[57991] lived_in"", ""REPOSITORY[127522] is_in"", ""TRANSFER_EVENT[30221] has_original_location"", ""TRANSFER_EVENT[30221] has_new_location"", ""PERSON[30014] lived_in"", ""TEXT[124860] was_created_in"", ""PERSON[34607] lived_in"", ""PERSON[34607] was_born_in"", ""PERSON[27691] lived_in"", ""REPOSITORY[522532] is_in"", ""PERSON[30722] lived_in"", ""WITNESS[10916] was_copied_in"", ""PERSON[74607] lived_in"", ""PERSON[74607] died_in"", ""PERSON[30954] lived_in"", ""PERSON[183766] lived_in""]"
86946	Glasgow		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86946	http://ismi.mpiwg-berlin.mpg.de/place/86946	UK	#174533	0800	2006	"[""REPOSITORY[89015] is_in""]"
86969	Lucknow		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/86969	http://ismi.mpiwg-berlin.mpg.de/place/86969	India	#174638	0800	2006	"[""REPOSITORY[182727] is_in"", ""WITNESS[90164] was_copied_in"", ""REPOSITORY[88962] is_in"", ""REPOSITORY[455725] is_in""]"
87016	Baku		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87016	http://ismi.mpiwg-berlin.mpg.de/place/87016	Azerbaijan	#178920	0800	2006	"[""REPOSITORY[132341] is_in""]"
87019	Ashqabad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87019	http://ismi.mpiwg-berlin.mpg.de/place/87019	Turkmenistan	#178885	0800	2006	"[""REPOSITORY[90028] is_in""]"
87037	Vienna		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87037	http://ismi.mpiwg-berlin.mpg.de/place/87037	Austria	#173483	0800	2006	"[""REPOSITORY[199393] is_in"", ""REPOSITORY[64394] is_in""]"
87040	Kairouan	Kairouan (Qayrawān)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87040	http://ismi.mpiwg-berlin.mpg.de/place/87040			0800	2006	"[""REPOSITORY[89347] is_in""]"
87068	Bukhara		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87068	http://ismi.mpiwg-berlin.mpg.de/place/87068	Uzbekistan	#173272	0800	2006	"[""PERSON[7866] lived_in"", ""PERSON[7866] was_born_in"", ""PERSON[42698] lived_in"", ""WITNESS[441402] was_copied_in"", ""REPOSITORY[89726] is_in"", ""PERSON[51287] lived_in"", ""PERSON[50316] lived_in"", ""PERSON[183635] lived_in"", ""PERSON[5490] lived_in"", ""PERSON[183146] lived_in"", ""PERSON[186892] lived_in""]"
87080	Manchester		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87080	http://ismi.mpiwg-berlin.mpg.de/place/87080	UK	#174533	0800	2006	"[""REPOSITORY[73221] is_in"", ""REPOSITORY[89117] is_in"", ""REPOSITORY[88476] is_in""]"
87102	Alexandria		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87102	http://ismi.mpiwg-berlin.mpg.de/place/87102	Egypt	#173189	0800	2006	"[""PERSON[460011] lived_in"", ""PERSON[184458] lived_in"", ""TEXT[142331] was_created_in"", ""PERSON[10515] lived_in"", ""WITNESS[169634] was_copied_in"", ""PERSON[484654] lived_in"", ""PERSON[485001] lived_in"", ""REPOSITORY[77150] is_in"", ""PERSON[36152] lived_in"", ""PERSON[37184] lived_in""]"
87114	Erzincan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87114	http://ismi.mpiwg-berlin.mpg.de/place/87114	Turkey	#174510	0800	2006	"[""WITNESS[388586] was_copied_in"", ""PLACE[517299] is_part_of"", ""PERSON[44253] lived_in""]"
87127	Denia	Denia (Spain)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87127	http://ismi.mpiwg-berlin.mpg.de/place/87127			0800	2006	"[""PERSON[75736] lived_in"", ""PERSON[75736] died_in"", ""PERSON[33770] lived_in"", ""PERSON[65600] lived_in"", ""PERSON[65600] died_in"", ""PERSON[35456] lived_in"", ""PERSON[35456] was_born_in""]"
87149	Baalbek		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87149	http://ismi.mpiwg-berlin.mpg.de/place/87149			0800	2006	"[""PERSON[95976] lived_in"", ""PERSON[95976] was_born_in"", ""PERSON[16712] was_born_in""]"
87152	Kiliç		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87152	http://ismi.mpiwg-berlin.mpg.de/place/87152	Turkey	#174510	0800	2006	"[""REPOSITORY[146904] is_in""]"
87176	Gotha		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87176	http://ismi.mpiwg-berlin.mpg.de/place/87176	Germany	#174492	0800	2006	"[""REPOSITORY[203976] is_in"", ""REPOSITORY[88665] is_in""]"
87228	Leipzig		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87228	http://ismi.mpiwg-berlin.mpg.de/place/87228	Germany	#174492	0800	2006	"[""REPOSITORY[534162] is_in"", ""REPOSITORY[89744] is_in""]"
87231	Munich		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87231	http://ismi.mpiwg-berlin.mpg.de/place/87231	Germany	#174492	0800	2006	"[""REPOSITORY[73071] is_in"", ""REPOSITORY[89881] is_in""]"
87234	Navsari		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87234	http://ismi.mpiwg-berlin.mpg.de/place/87234	India	#174638	0800	2006	"[""REPOSITORY[182981] is_in"", ""REPOSITORY[89462] is_in""]"
87247	Berlin		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87247	http://ismi.mpiwg-berlin.mpg.de/place/87247	Germany	#174492	0800	2006	"[""REPOSITORY[72874] is_in"", ""REPOSITORY[206572] is_in"", ""REPOSITORY[89028] is_in"", ""REPOSITORY[88679] is_in"", ""REPOSITORY[544657] is_in""]"
87257	Ufa		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87257	http://ismi.mpiwg-berlin.mpg.de/place/87257	Russia	#174659	0800	2006	"[""REPOSITORY[88528] is_in""]"
87260	St. Petersburg		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87260	http://ismi.mpiwg-berlin.mpg.de/place/87260	Russia	#174659	0800	2006	"[""REPOSITORY[197104] is_in"", ""REPOSITORY[137949] is_in"", ""REPOSITORY[89593] is_in"", ""REPOSITORY[182532] is_in""]"
87295	Manisa		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87295	http://ismi.mpiwg-berlin.mpg.de/place/87295	Turkey	#174510	0800	2006	"[""PERSON[449387] lived_in"", ""PERSON[55492] lived_in"", ""PERSON[55492] was_born_in"", ""REPOSITORY[525048] is_in"", ""WITNESS[41444] was_copied_in""]"
87301	Konya		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87301	http://ismi.mpiwg-berlin.mpg.de/place/87301	Turkey	#174510	0800	2006	"[""PERSON[50188] lived_in"", ""REPOSITORY[88810] is_in"", ""REPOSITORY[145194] is_in"", ""PERSON[44590] lived_in"", ""PERSON[125741] lived_in"", ""REPOSITORY[529259] is_in"", ""PERSON[455] lived_in"", ""WITNESS[364049] was_copied_in"", ""PERSON[341972] lived_in"", ""PERSON[341972] was_born_in"", ""REPOSITORY[441217] is_in"", ""REPOSITORY[525194] is_in"", ""REPOSITORY[443256] is_in"", ""PERSON[484882] lived_in""]"
87304	Giresun		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87304	http://ismi.mpiwg-berlin.mpg.de/place/87304	Turkey	#174510	0800	2006	"[""REPOSITORY[207347] is_in""]"
87313	Damietta		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87313	http://ismi.mpiwg-berlin.mpg.de/place/87313	Egypt	#173189	0800	2006	"[""REPOSITORY[89756] is_in""]"
87347	Muradabad	Muradabad, India	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87347	http://ismi.mpiwg-berlin.mpg.de/place/87347			0800	2006	"[""REPOSITORY[88469] is_in""]"
87384	Diyarbakir		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87384	http://ismi.mpiwg-berlin.mpg.de/place/87384	Turkey	#174510	0800	2006	"[""PERSON[448034] lived_in"", ""PERSON[448034] died_in"", ""PERSON[50188] lived_in"", ""REPOSITORY[521735] is_in"", ""WITNESS[448076] was_copied_in"", ""PERSON[14116] lived_in"", ""WITNESS[442028] was_copied_in"", ""WITNESS[441851] was_copied_in"", ""WITNESS[444096] was_copied_in"", ""PERSON[96671] lived_in"", ""PERSON[71579] lived_in"", ""PERSON[502571] lived_in"", ""PERSON[13385] lived_in"", ""PERSON[13385] died_in"", ""WITNESS[41042] was_copied_in"", ""WITNESS[528446] was_copied_in"", ""PERSON[31503] lived_in"", ""PERSON[321691] lived_in"", ""PERSON[69277] lived_in"", ""PERSON[490351] lived_in""]"
87387	Jerusalem		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87387	http://ismi.mpiwg-berlin.mpg.de/place/87387	Palestine/Israel	#179483	0800	2006	"[""PERSON[448389] lived_in"", ""REPOSITORY[88918] is_in"", ""PERSON[9476] lived_in"", ""PERSON[9476] died_in"", ""PERSON[183558] lived_in"", ""PERSON[183558] was_born_in"", ""PERSON[44253] lived_in"", ""PERSON[27033] lived_in"", ""PERSON[43385] lived_in"", ""REPOSITORY[205070] is_in"", ""REPOSITORY[88530] is_in""]"
87404	Milan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87404	http://ismi.mpiwg-berlin.mpg.de/place/87404	Italy	#173763	0800	2006	"[""REPOSITORY[385573] is_in""]"
87420	Bakchesaray		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87420	http://ismi.mpiwg-berlin.mpg.de/place/87420	Ukraine	#173857	0800	2006	"[""REPOSITORY[129997] is_in""]"
87437	Tangier		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87437	http://ismi.mpiwg-berlin.mpg.de/place/87437	Morocco	#173531	0800	2006	"[""REPOSITORY[72397] is_in"", ""REPOSITORY[204982] is_in""]"
87440	Kaduna		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87440	http://ismi.mpiwg-berlin.mpg.de/place/87440	Nigeria	#178897	0800	2006	"[""REPOSITORY[88385] is_in""]"
87474	Isfahan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87474	http://ismi.mpiwg-berlin.mpg.de/place/87474	Iran	#174469	0800	2006	"[""PERSON[7370] lived_in"", ""PERSON[456922] lived_in"", ""PERSON[36716] lived_in"", ""PERSON[36716] died_in"", ""REPOSITORY[205865] is_in"", ""WITNESS[16678] was_copied_in"", ""WITNESS[441660] was_copied_in"", ""WITNESS[441641] was_copied_in"", ""WITNESS[442265] was_copied_in"", ""PERSON[138536] died_in"", ""PERSON[138536] lived_in"", ""PERSON[20466] was_born_in"", ""PERSON[348855] lived_in"", ""PERSON[56428] lived_in"", ""PERSON[198303] was_born_in"", ""PERSON[6277] lived_in"", ""PERSON[6277] was_born_in"", ""TEXT[105162] was_created_in"", ""REPOSITORY[18381] is_in"", ""TEXT[156065] was_created_in"", ""PERSON[57656] lived_in"", ""REPOSITORY[408912] is_in"", ""TEXT[304350] was_created_in"", ""WITNESS[446685] was_copied_in"", ""WITNESS[448934] was_copied_in"", ""PERSON[183121] lived_in"", ""PERSON[183121] died_in"", ""PERSON[183121] was_born_in"", ""PERSON[64456] lived_in"", ""PERSON[76981] lived_in"", ""WITNESS[497595] was_copied_in"", ""WITNESS[22025] was_copied_in"", ""PERSON[98009] lived_in"", ""PERSON[33648] lived_in"", ""PERSON[58576] lived_in"", ""PERSON[72419] lived_in"", ""PERSON[146260] was_born_in"", ""PERSON[71481] lived_in""]"
87477	Kiev		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87477	http://ismi.mpiwg-berlin.mpg.de/place/87477	Ukraine	#173857	0800	2006	"[""REPOSITORY[89232] is_in""]"
87480	Dresden		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87480	http://ismi.mpiwg-berlin.mpg.de/place/87480	Germany	#174492	0800	2006	"[""REPOSITORY[90448] is_in"", ""REPOSITORY[89781] is_in""]"
87483	Montpelier		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87483	http://ismi.mpiwg-berlin.mpg.de/place/87483	USA	#173554	0800	2006	"[""REPOSITORY[210277] is_in""]"
87533	Rome		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87533	http://ismi.mpiwg-berlin.mpg.de/place/87533	Italy	#173763	0800	2006	"[""REPOSITORY[196754] is_in""]"
87546	Edinburgh, Scotland		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87546	http://ismi.mpiwg-berlin.mpg.de/place/87546	UK	#174533	0800	2006	"[""REPOSITORY[88790] is_in"", ""REPOSITORY[110977] is_in""]"
87556	Mumbai		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87556	http://ismi.mpiwg-berlin.mpg.de/place/87556	India	#174638	0800	2006	"[""REPOSITORY[111597] is_in"", ""REPOSITORY[293461] is_in"", ""REPOSITORY[105501] is_in"", ""REPOSITORY[518660] is_in"", ""REPOSITORY[409742] is_in"", ""REPOSITORY[433766] is_in""]"
87569	Tbilisi		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87569	http://ismi.mpiwg-berlin.mpg.de/place/87569	Georgia	#179183	0800	2006	"[""REPOSITORY[177004] is_in"", ""REPOSITORY[88632] is_in""]"
87594	Kastamonu		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87594	http://ismi.mpiwg-berlin.mpg.de/place/87594	Turkey	#174510	0800	2006	"[""PERSON[439114] was_born_in"", ""PERSON[497194] lived_in"", ""PERSON[314042] lived_in"", ""REPOSITORY[89857] is_in"", ""PERSON[532444] lived_in"", ""PERSON[456381] lived_in"", ""PERSON[456381] was_born_in""]"
87597	Hamburg		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87597	http://ismi.mpiwg-berlin.mpg.de/place/87597	Germany	#174492	0800	2006	"[""REPOSITORY[95088] is_in"", ""REPOSITORY[89133] is_in""]"
87609	New York		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87609	http://ismi.mpiwg-berlin.mpg.de/place/87609	USA	#173554	0800	2006	"[""REPOSITORY[501825] is_in"", ""REPOSITORY[456761] is_in"", ""REPOSITORY[89591] is_in""]"
87628	Madras		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87628	http://ismi.mpiwg-berlin.mpg.de/place/87628	India	#174638	0800	2006	"[""REPOSITORY[136578] is_in""]"
87640	Yerevan		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87640	http://ismi.mpiwg-berlin.mpg.de/place/87640	Armenia	#173852	0800	2006	"[""REPOSITORY[89604] is_in""]"
87660	Sana`a		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87660	http://ismi.mpiwg-berlin.mpg.de/place/87660	Yemen	#178900	0800	2006	"[""REPOSITORY[88874] is_in"", ""REPOSITORY[88138] is_in""]"
87675	Yazd		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87675	http://ismi.mpiwg-berlin.mpg.de/place/87675	Iran	#174469	0800	2006	"[""REPOSITORY[88348] is_in"", ""PLACE[412619] is_part_of"", ""PERSON[4670] lived_in"", ""PERSON[4670] was_born_in"", ""PERSON[42963] lived_in"", ""REPOSITORY[440309] is_in"", ""REPOSITORY[310496] is_in"", ""PERSON[517756] was_born_in"", ""REPOSITORY[199860] is_in""]"
87719	Makhachqala		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87719	http://ismi.mpiwg-berlin.mpg.de/place/87719	Russia	#174659	0800	2006	"[""REPOSITORY[199455] is_in""]"
87724	Ankara		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87724	http://ismi.mpiwg-berlin.mpg.de/place/87724	Turkey	#174510	0800	2006	"[""REPOSITORY[48927] is_in"", ""REPOSITORY[518067] is_in"", ""REPOSITORY[137521] is_in"", ""REPOSITORY[410986] is_in""]"
87757	Florence		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87757	http://ismi.mpiwg-berlin.mpg.de/place/87757	Italy	#173763	0800	2006	"[""REPOSITORY[340059] is_in"", ""REPOSITORY[200310] is_in"", ""REPOSITORY[311489] is_in""]"
87782	Akbarabad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87782	http://ismi.mpiwg-berlin.mpg.de/place/87782	Iran	#174469	0800	2006	"[""REPOSITORY[15203] is_in"", ""WITNESS[442219] was_copied_in""]"
87804	Najaf		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87804	http://ismi.mpiwg-berlin.mpg.de/place/87804	Iraq	#173298	0800	2006	"[""REPOSITORY[197990] is_in"", ""REPOSITORY[89608] is_in"", ""REPOSITORY[89492] is_in"", ""REPOSITORY[311056] is_in"", ""REPOSITORY[88740] is_in""]"
87807	Sarajevo		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87807	http://ismi.mpiwg-berlin.mpg.de/place/87807	Bosnia/Herzegovina	#179005	0800	2006	"[""REPOSITORY[114058] is_in"", ""REPOSITORY[14460] is_in""]"
87820	Algiers		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87820	http://ismi.mpiwg-berlin.mpg.de/place/87820	Algeria	#173275	0800	2006	"[""REPOSITORY[205268] is_in""]"
87833	Washington D.C.		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87833	http://ismi.mpiwg-berlin.mpg.de/place/87833	USA	#173554	0800	2006	"[""REPOSITORY[88126] is_in""]"
87844	Patiala	Patiala (Kapurthala)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87844	http://ismi.mpiwg-berlin.mpg.de/place/87844	India	#174638	0800	2006	"[""REPOSITORY[89359] is_in""]"
87876	Copenhagen		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87876	http://ismi.mpiwg-berlin.mpg.de/place/87876	Denmark	#179170	0800	2006	"[""REPOSITORY[414707] is_in"", ""REPOSITORY[193364] is_in""]"
87879	Medina		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87879	http://ismi.mpiwg-berlin.mpg.de/place/87879	Saudi Arabia	#179081	0800	2006	"[""REPOSITORY[526144] is_in"", ""PERSON[184234] lived_in"", ""PERSON[448389] lived_in"", ""REPOSITORY[128303] is_in"", ""WITNESS[526317] was_copied_in"", ""REPOSITORY[517617] is_in"", ""PERSON[517534] died_in"", ""PERSON[544244] lived_in"", ""PERSON[184669] lived_in"", ""PERSON[184669] died_in"", ""PERSON[184669] was_born_in""]"
87882	Yozgat		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87882	http://ismi.mpiwg-berlin.mpg.de/place/87882	Turkey	#174510	0800	2006	"[""REPOSITORY[154512] is_in""]"
87895	Ahmadabad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87895	http://ismi.mpiwg-berlin.mpg.de/place/87895	India	#174638	0800	2006	"[""WITNESS[522494] was_copied_in"", ""REPOSITORY[88187] is_in""]"
87927	Dushanbe		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87927	http://ismi.mpiwg-berlin.mpg.de/place/87927	Tajikistan	#179518	0800	2006	"[""REPOSITORY[201106] is_in"", ""REPOSITORY[89030] is_in"", ""REPOSITORY[291143] is_in"", ""REPOSITORY[89833] is_in""]"
87930	Lahore		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87930	http://ismi.mpiwg-berlin.mpg.de/place/87930	Pakistan	#179735	0800	2006	"[""REPOSITORY[88804] is_in"", ""REPOSITORY[445541] is_in"", ""REPOSITORY[88373] is_in""]"
87957	Mashhad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87957	http://ismi.mpiwg-berlin.mpg.de/place/87957	Iran	#174469	0800	2006	"[""REPOSITORY[199896] is_in"", ""WITNESS[106419] was_copied_in"", ""WITNESS[441173] was_copied_in"", ""REPOSITORY[434785] is_in"", ""PERSON[349407] lived_in"", ""REPOSITORY[291362] is_in"", ""REPOSITORY[89855] is_in"", ""REPOSITORY[89119] is_in"", ""REPOSITORY[90030] is_in"", ""REPOSITORY[88392] is_in"", ""REPOSITORY[292789] is_in"", ""REPOSITORY[96916] is_in"", ""TEXT[127476] was_created_in"", ""TEXT[127624] was_created_in"", ""REPOSITORY[89192] is_in"", ""PERSON[1960] lived_in"", ""PERSON[1960] was_born_in"", ""REPOSITORY[517372] is_in"", ""REPOSITORY[452303] is_in""]"
87971	Fez		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87971	http://ismi.mpiwg-berlin.mpg.de/place/87971			0800	2006	"[""REPOSITORY[67501] is_in"", ""REPOSITORY[89551] is_in"", ""PERSON[188153] died_in"", ""PERSON[188153] was_born_in"", ""PERSON[28064] lived_in"", ""PERSON[32258] lived_in"", ""PERSON[32258] died_in"", ""PERSON[1765] lived_in""]"
87984	Rayy		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/87984	http://ismi.mpiwg-berlin.mpg.de/place/87984	Iran	#174469	0800	2006	"[""REPOSITORY[112840] is_in"", ""PERSON[76792] lived_in"", ""PERSON[35369] lived_in"", ""PERSON[29372] lived_in"", ""PERSON[29372] was_born_in"", ""PERSON[76981] lived_in"", ""PERSON[53301] lived_in"", ""PERSON[53428] lived_in"", ""PERSON[77544] lived_in"", ""PERSON[60526] lived_in"", ""PERSON[96609] lived_in"", ""PERSON[96609] was_born_in"", ""PERSON[58576] lived_in"", ""PERSON[72419] lived_in"", ""PERSON[72419] was_born_in"", ""PERSON[56529] lived_in"", ""PERSON[60353] lived_in""]"
88007	Brussels		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88007	http://ismi.mpiwg-berlin.mpg.de/place/88007	Belgium	#179327	0800	2006	"[""REPOSITORY[88778] is_in""]"
88035	Montreal		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88035	http://ismi.mpiwg-berlin.mpg.de/place/88035	Canada	#179459	0800	2006	"[""REPOSITORY[89700] is_in"", ""REPOSITORY[498244] is_in""]"
88038	Budapest		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88038	http://ismi.mpiwg-berlin.mpg.de/place/88038	Hungary	#178964	0800	2006	"[""REPOSITORY[89859] is_in""]"
88072	Detroit		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88072	http://ismi.mpiwg-berlin.mpg.de/place/88072	USA	#173554	0800	2006	"[""REPOSITORY[157267] is_in""]"
88220	Bologna		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88220	http://ismi.mpiwg-berlin.mpg.de/place/88220	Italy	#173763	0800	2006	"[""REPOSITORY[201868] is_in""]"
88223	Granada		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88223	http://ismi.mpiwg-berlin.mpg.de/place/88223	Spain	#174730	0800	2006	"[""PERSON[7509] lived_in"", ""PERSON[7509] was_born_in"", ""PERSON[38573] lived_in"", ""REPOSITORY[173382] is_in"", ""REPOSITORY[89494] is_in"", ""PERSON[6912] lived_in"", ""PERSON[489193] lived_in"", ""PERSON[7264] lived_in"", ""PERSON[36869] lived_in"", ""PERSON[36869] was_born_in"", ""PERSON[29514] lived_in"", ""PERSON[64974] lived_in"", ""PERSON[37510] lived_in"", ""PERSON[37791] lived_in"", ""PERSON[37791] died_in"", ""PERSON[26048] lived_in"", ""PERSON[76942] lived_in"", ""PERSON[3771] was_born_in"", ""PERSON[50544] lived_in"", ""PERSON[29400] lived_in"", ""PERSON[39923] lived_in"", ""PERSON[40908] lived_in"", ""PERSON[40908] died_in"", ""PERSON[6112] lived_in"", ""PERSON[31536] lived_in"", ""PERSON[33402] lived_in"", ""PERSON[33402] died_in"", ""PERSON[33402] was_born_in""]"
88247	Los Angeles	Los Angeles, CA	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88247	http://ismi.mpiwg-berlin.mpg.de/place/88247	USA	#173554	0800	2006	"[""REPOSITORY[179237] is_in"", ""REPOSITORY[88826] is_in""]"
