URI	Related URI	According to	Description
https://usaybia.net/person/1934	https://dx.doi.org/10.1163/1573-3912_islam_SIM_6389	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1951	https://onomasticon.irht.cnrs.fr/en/entry/id/14728	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1951	https://onomasticon.irht.cnrs.fr/en/entry/id/20249	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1951	https://onomasticon.irht.cnrs.fr/en/entry/id/32249	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1955	https://onomasticon.irht.cnrs.fr/en/entry/id/4121	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1957	https://viaf.org/viaf/34321561	https://usaybia.net	is probably the same as
https://usaybia.net/person/1962	https://onomasticon.irht.cnrs.fr/en/entry/id/50133	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1962	https://viaf.org/viaf/90078739	https://usaybia.net	is probably the same as
https://usaybia.net/person/1964	https://onomasticon.irht.cnrs.fr/en/entry/id/4195	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1964	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B9%D8%A8%D8%AF%D9%88%D8%B3	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1965	https://ar.wikipedia.org/wiki/%D8%B3%D8%B9%D9%8A%D8%AF_%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D8%B7%D8%B1%D9%8A%D9%82	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1965	https://viaf.org/viaf/73841503	https://usaybia.net	is probably the same as
https://usaybia.net/person/1965	https://dx.doi.org/10.1163/1573-3912_islam_COM_0975	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1969	https://onomasticon.irht.cnrs.fr/en/entry/id/4238	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1969	https://ar.wikipedia.org/wiki/%D8%B3%D8%B9%D9%8A%D8%AF_%D8%A8%D9%86_%D9%87%D8%A8%D8%A9_%D8%A7%D9%84%D9%84%D9%87	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1969	https://viaf.org/viaf/306337405	https://usaybia.net	is probably the same as
https://usaybia.net/person/1975	https://ar.wikipedia.org/wiki/%D8%B3%D8%B9%D9%8A%D8%AF_%D8%A8%D9%86_%D8%AA%D9%88%D9%81%D9%8A%D9%84	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1993	https://onomasticon.irht.cnrs.fr/en/entry/id/4125	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1993	https://ar.wikipedia.org/wiki/%D8%B3%D9%84%D9%85%D9%88%D9%8A%D9%87_%D8%A8%D9%86_%D8%A8%D9%86%D8%A7%D9%86	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1998	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%86%D8%AC%D9%8A%D8%A8_%D8%A7%D9%84%D8%B3%D9%85%D8%B1%D9%82%D9%86%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/1998	https://viaf.org/viaf/23709089	https://usaybia.net	is probably the same as
https://usaybia.net/person/2000	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%85%D9%88%D8%A3%D9%84_%D8%A8%D9%86_%D9%8A%D8%AD%D9%8A%D9%89_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2000	https://viaf.org/viaf/93799625	https://usaybia.net	is probably the same as
https://usaybia.net/person/2000	https://dx.doi.org/10.1163/1573-3912_islam_SIM_8881	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2008	https://onomasticon.irht.cnrs.fr/en/entry/id/4184	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2008	https://onomasticon.irht.cnrs.fr/en/entry/id/50031	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2008	https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%A7%D9%84%D8%B7%D9%8A%D8%A8_%D8%A7%D9%84%D8%B3%D8%B1%D8%AE%D8%B3%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2008	https://viaf.org/viaf/14145425	https://usaybia.net	is probably the same as
https://usaybia.net/person/2008	https://dx.doi.org/10.1163/1573-3912_islam_SIM_6619	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2008	https://dx.doi.org/10.1163/1875-9831_isla_COM_0228	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2018	https://viaf.org/viaf/75863434	https://usaybia.net	is probably the same as
https://usaybia.net/person/2018	https://viaf.org/viaf/90043718	https://usaybia.net	is probably the same as
https://usaybia.net/person/2026	https://onomasticon.irht.cnrs.fr/en/entry/id/4159	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2026	https://onomasticon.irht.cnrs.fr/en/entry/id/4100	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2026	https://viaf.org/viaf/103637653	https://usaybia.net	is probably the same as
https://usaybia.net/person/2026	http://syriaca.org/person/49	https://usaybia.net	is probably the same as
https://usaybia.net/person/2043	https://onomasticon.irht.cnrs.fr/en/entry/id/4145	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2051	https://onomasticon.irht.cnrs.fr/en/entry/id/14715	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2053	https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%AE%D9%84%D9%8A%D9%84_%D8%A7%D9%84%D8%AE%D9%88%D9%8A%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2053	https://viaf.org/viaf/90078986	https://usaybia.net	is probably the same as
https://usaybia.net/person/2083	https://onomasticon.irht.cnrs.fr/en/entry/id/250348	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2083	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%B4%D8%A7%D9%85%D8%A9_%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2083	https://viaf.org/viaf/305962228	https://usaybia.net	is probably the same as
https://usaybia.net/person/211	https://onomasticon.irht.cnrs.fr/en/entry/id/4190	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/211	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B2%D9%87%D8%B1%D9%88%D9%86	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/211	https://dx.doi.org/10.1163/1875-9831_isla_COM_0074	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2116	https://ar.wikipedia.org/wiki/%D8%B3%D9%86%D8%A7%D9%86_%D8%A8%D9%86_%D8%AB%D8%A7%D8%A8%D8%AA	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2120	https://onomasticon.irht.cnrs.fr/en/entry/id/9682	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2120	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B3%D8%A7%D8%A8%D9%82_%D8%A7%D9%84%D8%B5%D9%82%D9%84%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2139	https://ar.wikipedia.org/wiki/%D8%B4%D9%87%D8%A7%D8%A8_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D8%B9%D9%85%D8%B1_%D8%A7%D9%84%D8%B3%D9%87%D8%B1%D9%88%D8%B1%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2139	"https://viaf.org/viaf/5063727/#Suhrawardi%CC%84,_%CA%BFUmar_Ibn-Muh%CC%A3ammad_%CB%9Cas-%C5%93_539-632h.q."	https://usaybia.net	is probably the same as
https://usaybia.net/person/2139	https://dx.doi.org/10.1163/2214-871X_ei1_SIM_5494	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2141	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A8%D8%B1_%D8%A8%D9%86_%D9%85%D9%86%D8%B5%D9%88%D8%B1_%D8%A7%D9%84%D8%B3%D9%83%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2142	https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A8%D8%B1_%D8%A8%D9%86_%D9%85%D9%88%D9%87%D9%88%D8%A8_%D8%A7%D9%84%D8%B3%D9%83%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2143	https://ar.wikipedia.org/wiki/%D9%85%D9%88%D9%87%D9%88%D8%A8_%D8%A8%D9%86_%D8%B8%D8%A7%D9%81%D8%B1_%D8%A7%D9%84%D8%B3%D9%83%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2144	https://ar.wikipedia.org/wiki/%D8%B8%D8%A7%D9%81%D8%B1_%D8%A8%D9%86_%D8%AC%D8%A7%D8%A8%D8%B1_%D8%A7%D9%84%D8%B3%D9%83%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/217	https://onomasticon.irht.cnrs.fr/en/entry/id/4150	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2181	https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%A3%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AA%D9%85%D9%8A%D9%85%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2181	https://viaf.org/viaf/51230073	https://usaybia.net	is probably the same as
https://usaybia.net/person/2188	https://onomasticon.irht.cnrs.fr/en/entry/id/4106	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2189	https://onomasticon.irht.cnrs.fr/en/entry/id/4263	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2196	https://onomasticon.irht.cnrs.fr/en/entry/id/11861	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2196	https://onomasticon.irht.cnrs.fr/en/entry/id/4190	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2196	https://ar.wikipedia.org/wiki/%D8%AB%D8%A7%D8%A8%D8%AA_%D8%A8%D9%86_%D9%82%D8%B1%D8%A9	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2196	https://viaf.org/viaf/55563658	https://usaybia.net	is probably the same as
https://usaybia.net/person/2196	https://dx.doi.org/10.1163/1573-3912_islam_SIM_7507	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2197	https://onomasticon.irht.cnrs.fr/en/entry/id/11861	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2197	https://ar.wikipedia.org/wiki/%D8%AB%D8%A7%D8%A8%D8%AA_%D8%A8%D9%86_%D8%B3%D9%86%D8%A7%D9%86	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2197	https://viaf.org/viaf/41684380	https://usaybia.net	is probably the same as
https://usaybia.net/person/2209	https://onomasticon.irht.cnrs.fr/en/entry/id/4158	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2209	https://viaf.org/viaf/45921354	https://usaybia.net	is probably the same as
https://usaybia.net/person/2223	https://viaf.org/viaf/20035596	https://usaybia.net	is probably the same as
https://usaybia.net/person/2223	http://syriaca.org/person/795	https://usaybia.net	is probably the same as
https://usaybia.net/person/2252	https://onomasticon.irht.cnrs.fr/en/entry/id/4112	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2252	https://viaf.org/viaf/35144687	https://usaybia.net	is probably the same as
https://usaybia.net/person/2259	https://onomasticon.irht.cnrs.fr/en/entry/id/50146	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2274	https://dx.doi.org/10.1163/1573-3912_islam_COM_1312	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2295	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%A7%D9%84%D9%81%D8%B1%D8%AC_%D8%A7%D9%84%D9%8A%D8%A8%D8%B1%D9%88%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2297	https://onomasticon.irht.cnrs.fr/en/entry/id/4137	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2299	https://onomasticon.irht.cnrs.fr/en/entry/id/4203	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2299	https://ar.wikipedia.org/wiki/%D9%8A%D8%AD%D9%8A%D9%89_%D8%A8%D9%86_%D8%B9%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2299	"https://viaf.org/viaf/61561964/#Yah%CC%A3ya%CC%84_ibn_%CA%BBAdi%CC%84,_893-974"	https://usaybia.net	is probably the same as
https://usaybia.net/person/2299	https://dx.doi.org/10.1163/1573-3912_islam_SIM_7949	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2299	http://syriaca.org/person/180	https://usaybia.net	is probably the same as
https://usaybia.net/person/2300	https://onomasticon.irht.cnrs.fr/en/entry/id/4164	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2300	https://ar.wikipedia.org/wiki/%D9%8A%D8%AD%D9%8A%D9%89_%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D8%B7%D8%B1%D9%8A%D9%82	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2300	https://viaf.org/viaf/103373918	https://usaybia.net	is probably the same as
https://usaybia.net/person/2300	https://dx.doi.org/10.1163/1573-3912_islam_SIM_7951	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2305	https://onomasticon.irht.cnrs.fr/en/entry/id/42617	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2305	https://onomasticon.irht.cnrs.fr/en/entry/id/50155	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2311	https://onomasticon.irht.cnrs.fr/en/entry/id/4139	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2321	https://onomasticon.irht.cnrs.fr/en/entry/id/4119	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2323	https://onomasticon.irht.cnrs.fr/en/entry/id/4133	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2323	https://ar.wikipedia.org/wiki/%D9%8A%D9%88%D8%AD%D9%86%D8%A7_%D8%A8%D9%86_%D8%A8%D8%AE%D8%AA%D9%8A%D8%B4%D9%88%D8%B9	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2326	https://onomasticon.irht.cnrs.fr/en/entry/id/50161	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2326	https://ar.wikipedia.org/wiki/%D9%8A%D9%88%D8%AD%D9%86%D8%A7_%D8%A8%D9%86_%D9%85%D8%A7%D8%B3%D9%88%D9%8A%D9%87	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2326	https://viaf.org/viaf/11267099	https://usaybia.net	is probably the same as
https://usaybia.net/person/2326	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3289	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2326	http://syriaca.org/person/1061	https://usaybia.net	is probably the same as
https://usaybia.net/person/2332	https://onomasticon.irht.cnrs.fr/en/entry/id/4140	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2335	https://dx.doi.org/10.1163/1573-3912_ei3_COM_32138	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2343	https://onomasticon.irht.cnrs.fr/en/entry/id/4161	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/235	https://onomasticon.irht.cnrs.fr/en/entry/id/4189	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2350	https://onomasticon.irht.cnrs.fr/en/entry/id/4234	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2352	https://onomasticon.irht.cnrs.fr/en/entry/id/43097	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2352	https://onomasticon.irht.cnrs.fr/en/entry/id/50043	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2352	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D9%88%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2363	https://onomasticon.irht.cnrs.fr/en/entry/id/4149	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://onomasticon.irht.cnrs.fr/en/entry/id/14814	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://onomasticon.irht.cnrs.fr/en/entry/id/20273	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://onomasticon.irht.cnrs.fr/en/entry/id/30800	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://onomasticon.irht.cnrs.fr/en/entry/id/32273	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D9%85%D8%B9%D8%B7%D9%8A_%D8%A7%D9%84%D8%B2%D9%88%D8%A7%D9%88%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2369	https://viaf.org/viaf/59070557	https://usaybia.net	is probably the same as
https://usaybia.net/person/2369	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3313	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2371	https://onomasticon.irht.cnrs.fr/en/entry/id/4107	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2371	https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D9%86%D8%A8_%D8%B7%D8%A8%D9%8A%D8%A8%D8%A9_%D8%A8%D9%86%D9%8A_%D8%A3%D9%88%D8%AF	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2410	https://viaf.org/viaf/79534963	https://usaybia.net	is probably the same as
https://usaybia.net/person/242	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D9%86_%D9%87%D8%A7%D8%B1%D9%88%D9%86_%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D8%A7%D9%84%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2424	https://onomasticon.irht.cnrs.fr/en/entry/id/4232	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/243	https://onomasticon.irht.cnrs.fr/en/entry/id/50024	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2437	https://onomasticon.irht.cnrs.fr/en/entry/id/4160	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2437	https://viaf.org/viaf/267186205	https://usaybia.net	is probably the same as
https://usaybia.net/person/2437	https://dx.doi.org/10.1163/1573-3912_ei3_COM_32672	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/2437	http://syriaca.org/person/113	https://usaybia.net	is probably the same as
https://usaybia.net/person/254	https://onomasticon.irht.cnrs.fr/en/entry/id/4240	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/263	https://en.wikipedia.org/wiki/Abu_al-Majd_ibn_Abi_al-Hakam	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/275	https://en.wikipedia.org/wiki/Abu_Maʿshar	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/277	https://dx.doi.org/10.1163/1573-3912_ei3_COM_22729	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/301	https://onomasticon.irht.cnrs.fr/en/entry/id/4152	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/305	https://onomasticon.irht.cnrs.fr/en/entry/id/4255	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/305	https://onomasticon.irht.cnrs.fr/en/entry/id/4256	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/306	https://onomasticon.irht.cnrs.fr/en/entry/id/4221	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/306	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%A7%D9%84%D9%86%D8%B5%D8%B1_%D8%A7%D9%84%D8%AA%D9%83%D8%B1%D9%8A%D8%AA%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/306	http://syriaca.org/person/196	https://usaybia.net	is probably the same as
https://usaybia.net/person/316	https://onomasticon.irht.cnrs.fr/en/entry/id/9063	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/316	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D9%86_%D8%A7%D9%84%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF%D9%8A_(%D8%B4%D8%A7%D8%B9%D8%B1)	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/32	https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%84%D8%B7%D9%8A%D9%81_%D8%A8%D9%86_%D9%8A%D9%88%D8%B3%D9%81_%D8%A7%D9%84%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/32	https://viaf.org/viaf/81975562	https://usaybia.net	is probably the same as
https://usaybia.net/person/32	https://dx.doi.org/10.1163/1573-3912_ei3_COM_24150	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/32	https://plato.stanford.edu/entries/al-baghdadi/	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/334	https://onomasticon.irht.cnrs.fr/en/entry/id/4273	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/334	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%B3%D9%87%D9%84_%D8%A7%D9%84%D9%85%D8%B3%D9%8A%D8%AD%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/334	https://viaf.org/viaf/66647020	https://usaybia.net	is probably the same as
https://usaybia.net/person/334	https://dx.doi.org/10.1163/1573-3912_islam_SIM_5013	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/334	https://dx.doi.org/10.1163/1875-9831_isla_COM_0129	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/34	https://onomasticon.irht.cnrs.fr/en/entry/id/4016	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/34	https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D9%84%D9%83_%D8%A8%D9%86_%D8%A3%D8%A8%D8%AC%D8%B1_%D8%A7%D9%84%D9%83%D9%86%D8%A7%D9%86%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/342	https://onomasticon.irht.cnrs.fr/en/entry/id/4215	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/342	https://dx.doi.org/10.1163/1875-9831_isla_SIM_0206	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://onomasticon.irht.cnrs.fr/en/entry/id/9660	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://onomasticon.irht.cnrs.fr/en/entry/id/13753	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://onomasticon.irht.cnrs.fr/en/entry/id/13916	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://onomasticon.irht.cnrs.fr/en/entry/id/30104	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://onomasticon.irht.cnrs.fr/en/entry/id/36005	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://en.wikipedia.org/wiki/Abu_al-Salt	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/346	https://viaf.org/viaf/88345150	https://usaybia.net	is probably the same as
https://usaybia.net/person/346	https://dx.doi.org/10.1163/1573-3912_islam_SIM_0248	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/349	https://viaf.org/viaf/2719151595768105470008	https://usaybia.net	is probably the same as
https://usaybia.net/person/357	https://onomasticon.irht.cnrs.fr/en/entry/id/4269	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/357	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86_%D8%A7%D9%84%D8%B3%D8%AC%D8%B3%D8%AA%D8%A7%D9%86%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/357	https://viaf.org/viaf/48068341	https://usaybia.net	is probably the same as
https://usaybia.net/person/357	https://dx.doi.org/10.1163/1875-9831_isla_COM_0141	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/371	https://onomasticon.irht.cnrs.fr/en/entry/id/9822	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/371	https://en.wikipedia.org/wiki/Al-Bakri	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/371	https://viaf.org/viaf/29560582	https://usaybia.net	is probably the same as
https://usaybia.net/person/371	https://dx.doi.org/10.1163/1573-3912_islam_SIM_0265	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/371	https://dx.doi.org/10.1163/1875-9831_isla_COM_0151	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/378	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%B9%D8%AB%D9%85%D8%A7%D9%86_%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/379	https://onomasticon.irht.cnrs.fr/en/entry/id/4168	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/379	https://onomasticon.irht.cnrs.fr/en/entry/id/4198	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/379	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%B9%D8%AB%D9%85%D8%A7%D9%86_%D8%A7%D9%84%D8%AF%D9%85%D8%B4%D9%82%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/379	https://dx.doi.org/10.1163/1573-3912_ei3_SIM_0298	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/381	https://onomasticon.irht.cnrs.fr/en/entry/id/4201	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/385	https://onomasticon.irht.cnrs.fr/en/entry/id/4213	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/387	https://onomasticon.irht.cnrs.fr/en/entry/id/4162	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/41	https://viaf.org/viaf/121608623	https://usaybia.net	is probably the same as
https://usaybia.net/person/41	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30811	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/425	https://onomasticon.irht.cnrs.fr/en/entry/id/50023	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/432	https://onomasticon.irht.cnrs.fr/en/entry/id/4228	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/432	https://viaf.org/viaf/305410345	https://usaybia.net	is probably the same as
https://usaybia.net/person/461	https://onomasticon.irht.cnrs.fr/en/entry/id/4177	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/463	https://onomasticon.irht.cnrs.fr/en/entry/id/50036	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/463	https://ar.wikipedia.org/wiki/علي_بن_عباس_الأهوازي	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/463	https://viaf.org/viaf/9955882	https://usaybia.net	is probably the same as
https://usaybia.net/person/463	https://dx.doi.org/10.1163/1573-3912_ei3_COM_22195	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/463	http://www.iranicaonline.org/articles/ali-b-abbas-majusi	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/465	https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D8%A8%D9%86_%D8%A3%D8%A8%D9%8A_%D8%B7%D8%A7%D9%84%D8%A8	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/465	https://viaf.org/viaf/34436377	https://usaybia.net	is probably the same as
